Website URL,Title,Date,Author,Cover Image URL,Text Chunk,Position Number
https://africaanimalmedia.com/2023/04/18/nigeria-food-resturants-should-stop-using-dogs-for-meat-pepper-soup/,Nigeria Food Resturants Should Stop Using Dogs For Meat Pepper Soup,"April 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230418-WA0010-705x375.jpg,The Nigerian government should come to the rescue of these companion animals who are being killed on a daily basis by some food restaurants in Nigeria .,6
https://africaanimalmedia.com/2023/04/18/nigeria-food-resturants-should-stop-using-dogs-for-meat-pepper-soup/,Nigeria Food Resturants Should Stop Using Dogs For Meat Pepper Soup,"April 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230418-WA0010-705x375.jpg,Dogs deserve to live like we humans .,7
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,Nigerians have condemned the recent judgment by a Magistrate court in Kano state which sentenced a cockerel to death for public disturbances and noise pollution. ,1
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,The judgment which received knocks from well meaning organizations in Nigeria held that cockerels constitute nuisance to the neighborhood.,2
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,"The Judge, Honourable Halima Wali directed in her judgment that the cockerel should be slaughtered by the owner, one Yusuf  within a specified  days as ruled by the court .",3
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,"The case was held on the 7th march, 2023 at a Magistrate court in Kano state, Nigeria. ",4
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,This according to the judge is to allow the neighborhood to have the deserving peace from the disturbances caused by the bird.,5
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,The  court’ s decision has drawn heavy backlash from well meaning Nigerians and organizations that animals should not be punished for simply carrying out their natural behavior.,6
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,This has taken us to how animals are being treated in Nigeria and Africa.  ,7
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria ,"April 7, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/04/IMG-20230407-WA0056.jpg,The judgment is the most bizarre in recent times . ,8
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,The Need For  Pet Insurance  In Nigeria ,"March 14, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,Nigerians like many other humans around the world are lovers of companion animals who are often referred to as pets . ,1
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,The Need For  Pet Insurance  In Nigeria ,"March 14, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"Pets can be dogs,  cats, birds and other animals. ",2
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,The Need For  Pet Insurance  In Nigeria ,"March 14, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"These companion animals need care like human beings, but sometimes they may fall sick or get injured from an accident and at times the owners may not have the required funds for medical treatment and that is where the insurance comes in .",3
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,The Need For  Pet Insurance  In Nigeria ,"March 14, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"Though it is never practiced in Nigeria, a country whose citizens have companion animals deserves to have pet insurance to help indemnify loss incurred from any harm on their pets. ",4
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,The Need For  Pet Insurance  In Nigeria ,"March 14, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,The Nigerian government and relevant stakeholders should take a look at the need to bring this into bear in animal management. ,5
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,The horrendous conditions of big cats in the Zoo at Jos in Plateau state in Nigeria has become a source of concerns to residents of the state . ,1
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,The zoo which was regarded as one of the best in Nigeria in terms of welfare of animals has become a ghost of its self ,2
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,"The Zoo had in its host, several numbers of healthy big cats such as lions, leopards and tigers,unfortunately most of this cats are now dead as a result of malnutritions and lack of medical attentions",3
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,"Nigeria as a developing country is been faced with serious challenges, especially infrastructural decay and human development. ",4
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,It is now so  glaring that non humans who have been kept under the care of government were not spared in the economic crisis. ,5
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,The few ones that are left in the zoo are now a subject of discussions on the social media in Nigeria as their condition continues to deteriorate without any response from the government.,6
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg, Some of the lions are now looking sick and frail due to un told hardship facing them in the zoo .,7
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,This has made a troll on the social media to throw a fun at ‘ King of the  Jungle ‘ whose existence had been reduced to that of an old dog which age has battered.  ,8
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,A troll which Facebook Profile reads ‘ Maazi Ogbonnaya Okoro 11’ had threw a fun at the lions in Jos zoo that ” I visited Wildlife in Jos where I saw these lions . They were tired to roar . At least I can fight two of them and win .” ,9
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,"Liking their deteriorating conditions of  the big cats to the humans in the country , he said’ Nigeria happens to everything, including lions in the zoo . The system has humbled the strong animals, even  the dog can fight them and win.”",10
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,This situation is the same in all Wildlife in Nigeria and the government has not done anything about them .,11
https://africaanimalmedia.com/2023/02/13/pitiable-conditions-of-big-cats-in-nigerian-wildlife-calls-for-urgent-intervention/,Pitiable Conditions Of Big Cats In Nigerian Wildlife Calls For  Urgent Intervention ,"February 13, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/02/Screenshot_20230213-164531_Messenger-750x375.jpg,"It is on this note that , We  in  africaanimalmedia.com , AAM is  therefore appealing to international animals welfare societies and public spiritual persons to come to the aid of this non humans and rescue them  from this in-human conditions facing them in  Jos wildlife .",12
https://africaanimalmedia.com/2023/01/18/nigerian-government-grants-licence-to-start-up-to-produce-herbal-vaccines-for-poultry/,Nigerian Government Grants Licence  To  Firm  To Produce Herbal Vaccines For Poultry,"January 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/01/IMG-20230118-WA0006.jpg,"National Drug Administration and Food Control, Nafdac has approved the first indigenous Alternative Herbal Supplements to vaccine, Antibiotics for Poultry in Nigeria.",1
https://africaanimalmedia.com/2023/01/18/nigerian-government-grants-licence-to-start-up-to-produce-herbal-vaccines-for-poultry/,Nigerian Government Grants Licence  To  Firm  To Produce Herbal Vaccines For Poultry,"January 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/01/IMG-20230118-WA0006.jpg,"Earlier, the Herbal Supplements has provided succour to 1, 468 farms centers in Nigeria who were faced with threat from varous diseases affecting their birds on the farm .",2
https://africaanimalmedia.com/2023/01/18/nigerian-government-grants-licence-to-start-up-to-produce-herbal-vaccines-for-poultry/,Nigerian Government Grants Licence  To  Firm  To Produce Herbal Vaccines For Poultry,"January 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/01/IMG-20230118-WA0006.jpg,"The Co – Founder and Managing Director of Ehibaghe Organic System, the manufacturer of the herbal product, Mr. Adedeji Babatunde who announced this on Tuesday in a press statement in Calabar, Cross River state stated that the management of the company is grateful to NAFDAC for beliving in the Supplements by granting them approval to be legally recognised as herbal Supplements that will serve as alternative to Vaccines for Poultry in Nigeria.",3
https://africaanimalmedia.com/2023/01/18/nigerian-government-grants-licence-to-start-up-to-produce-herbal-vaccines-for-poultry/,Nigerian Government Grants Licence  To  Firm  To Produce Herbal Vaccines For Poultry,"January 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/01/IMG-20230118-WA0006.jpg,"He said that the herbal Supplements fight bacteria, fungi and viral infection and improve microbes that help plays crucial role in Poultry birds productivity and health .",4
https://africaanimalmedia.com/2023/01/18/nigerian-government-grants-licence-to-start-up-to-produce-herbal-vaccines-for-poultry/,Nigerian Government Grants Licence  To  Firm  To Produce Herbal Vaccines For Poultry,"January 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/01/IMG-20230118-WA0006.jpg,"Adedeji further explained that over the years , the health of birds  and productive status of farms that patronizes the Supplements has drasrically improved and the death rate due to sickness reduced.",5
https://africaanimalmedia.com/2023/01/18/nigerian-government-grants-licence-to-start-up-to-produce-herbal-vaccines-for-poultry/,Nigerian Government Grants Licence  To  Firm  To Produce Herbal Vaccines For Poultry,"January 18, 2023",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2023/01/IMG-20230118-WA0006.jpg,The managing director assured that the company intend to expand its product to enable it cater more for many farms in Nigeria in few months time after it is officially launched,6
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,"We sincerely wish to thank our numerous readers and fans alike for being there for us throughout the year, 2022.",1
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,We are happy that you were always there in this journey of making this project a reality.,2
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,"Though, this project is a journey not  a destination .",3
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,We especially wants to appreciate the following organisations for their support both in cash and in training.,4
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,"We can not  thank you enough , Animal Advocacy Careers , AAC , for given us the training to better  understand what animals Advocacy is all about .",5
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,"We must  also whole heartedly thank the Animal Ethics Inc, for the grant which enable us put up our news website,  without them the knowledge acquired from AAC would have been a waste .",6
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,"To those who could not grant us financial support due to one reason or the other, we still appreciate you for even recognised  that we are actually making a  head way .",7
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,"For those who have been following our progress to see if we are going far , yes , we are , we need your donations to enable us adjust  and improve in our weaknesses to meet your taste .",8
https://africaanimalmedia.com/2022/12/28/our-sincere-appreciation-to-you-all/,Our Sincere Appreciations   To You All,"December 28, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20220604-WA0011-413x375.jpg,2023 will be a year we intend to do more for the Animals and we look forward to your support.,9
https://africaanimalmedia.com/2022/12/16/killing-wild-how-an-african-animals-hunter-recieves-condemnation-on-social-media/,Killing Wild: How An African Animals Hunter Recieves Condemnation On Social Media.,"December 16, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/12/IMG-20221216-WA0002-720x375.jpg,"Stop killing Animals, They have right to live",1
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,Nigerian Police has arrested a dog’s meat seller for conniving with one Abu to steal a dog belonging to the later’s mother’s house tenant.,1
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"The dog was killed and used for local delicacies by the suspect, Mr  Success Ankpan, who was selling the meat to his customers that usually comes to his Beer Barn .",2
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,The incident happened in Olorunsogo  Street in Ejigbo Area of Lagos State on Saturday according to the reliable source.,3
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"Success Akpan , an Akwa Ibom state  indigene  claimed that he bought the dog for N12,000 from a seller, who was later identified as Abu, a Bassa  by tribe from Nasarawa State in Northern Nigeria.",4
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,Dogs like other companions are being killed on the daily bases for consumption in many Southern states of Nigeria in Africa .,5
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,They are not seeing as having a right to live .,6
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"You will be  move to tears if you see how dogs are used to be beaten with hard objects on the head before it dies,  any time they want to prepare them as meat for consumptions",7
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"Sometimes they will be  tied to a stake and  flogged with heavy metal , drenched in its blood until it dies, then  it  will be  loose from the stake and taken for roasting on a condemned car tyre which will be light up with kerosine to catch fire.",8
https://africaanimalmedia.com/2022/11/20/police-arrest-dogs-meat-seller-in-lagos/,Police Arrest Dog’s Meat Seller In Lagos,"November 20, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221120-WA0003-750x375.jpg,"Government should rise to the occasion of protecting animals from this horrendous conditions, because they are are living things like human beings. They need special attentions and cares .",9
https://africaanimalmedia.com/2022/11/07/rampaging-youths-killed-hippopotamus/,Rampaging  Youths  Killed Hippopotamus,"November 7, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221107-WA0005-720x375.jpg,"Residents of riverine communities in Lokoja, Kogi State in Northern Nigeria has gunned down Hippopotamus which was chased out of Rivers Niger by the monstrous flood to hid at a river bank",1
https://africaanimalmedia.com/2022/11/06/group-calls-government-to-sanction-owners-as-sheep-wonders-on-major-roads-in-lokoja/,Group Calls Government  To Sanction  Owners As Sheep  Wonders On Major Roads In Lokoja,"November 6, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221102_185224-750x375.jpg,"Sheep  estimated to be 20 in numbers were  always left by  yet be to identified owners roaming around major streets of Lokoja, Kogi State in Northern Nigeria .",1
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,"November 3, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221103_220309-750x375.jpg,Nigerians are beginning to have a change of  attitude towards non human animals as the world is embracing better life for them.,1
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,"November 3, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221103_220309-750x375.jpg,This morning a Nigerian girl who celebrated her pet dog birthday named Omeiza in her  native language  eulogied the dog for being a good companion and wish it more happy years on earth,2
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,"November 3, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221103_220309-750x375.jpg,Hear it ” Happy birthday Omeiza Many more blessings. You’re one of those friends I have made on this space.,3
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,"November 3, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221103_220309-750x375.jpg,Cheers to a seamless adulthood and happiness 😊” .,4
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,"November 3, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221103_220309-750x375.jpg,She posted the pictures of the birthday party on many  social media pages.,5
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,"November 3, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/20221103_220309-750x375.jpg,What are your thoughts? Dont you think Animals deserve our love and care ?,6
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Happy World Vegans Day,"November 1, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/11/IMG-20221101-WA0001.jpg,Support Animals cause by donating to this medium to continue promoting their welfare . Click on Donation button and do it now ….,1
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,"As conflicts between farmers and herders in many parts of Nigeria continue to fester un-abated , there are renew calls by well meaning individuals on the government to again  take a look at establishing a graze reserves for cows across various regions of the country to stem the tide of violence that often leads to death of humans and cows .",1
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,The-incessant crisis between sedentary farmers and nomadic Fulani herdsmen have claimed thousands of humans and cow’s lives since 2018 that the unrest escalated into open fights .,2
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,"According to those interviewed by our correspondent, it was suggested that graze reserves will restrict the movement of cows into the farms were people are growing crops, there by reducing the conflicts resulting from cow destroying the crops .",3
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,"Though the federal government had come up with such plans in the past, but was rejected by the people, especially the regions that is embattled with the conflict, with the believe that establishing a grazing field for cows will create opportunities for the herders to take over their land .",4
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,The Proposed settlements according to the federal government will house herders and animal farmers in order to do away with the crisis .,5
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,The government also planned to change the orientation of herders by stopping them from wondering in the bush which has endangered the lives of cows due to attack by wild animals as well as infected by deadly disease.,6
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria ","October 29, 2022",Ademu Usman Idakwo,https://africaanimalmedia.com/wp-content/uploads/2022/10/IMG-20221029-WA0010-612x375.jpg,Check revealed that majority of the cows are facing horrible conditions as they keep moving from one location to the other in search of grasses and foods.,7
