email_url,content,type,position,date,emails_sent,open_rate,click_through_rate,delivery_rate,bounce_rate,unsubscribe_rate,spam_rate,share_rate
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,Pourquoi Rishi Sunak ?,text,4,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,"Le Premier ministre britannique Sunak s’est engagé à préserver l’avenir de notre planète et a évoqué à plusieurs reprises l’importance de notre devoir de compassion. Face à l’escalade des crises climatiques, environnementales et sanitaires, ainsi qu’au nombre croissant d’animaux victimes de nos choix alimentaires, nous avons estimé qu’il était temps d’encourager ce leader mondial à traduire ses paroles en actions concrètes.",text,5,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,"Rassurez-vous, nous ne donnerons pas 1.000.000 de livres sterling à Rishi Sunak lui-même, mais directement à une organisation caritative de son choix. Le Premier ministre britannique a jusqu’à la fin du mois de janvier pour prendre sa décision... Nous serions ravis de le soutenir autant que possible et de signer ce chèque !",text,6,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,N'hésitez pas à encourager @RishiSunak à accepter notre défi végane avec hashtag #GoVeganRishiSunak :,text,7,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,L'interpeller sur Twitter,text,8,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/3D/34B/127/csimport/RishiLaunchBlogPost1120800px.010748.111221.jpg,image,9,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,... et pourquoi il devrait saisir cette opportunité de construire un meilleur avenir pour nous tous.,text,10,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,Lire l'article,text,11,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ti/t/A7/597/1BE/220614/author-naomi.jpg,image,12,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5574D84CFBEF65F92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i7.createsend1.com/ti/t/A7/597/1BE/220614/lightning-bolt.png,image,13,31 Dec 2022,"1,616",0.13,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ti/t/1F/E51/6DB/220749/logo.png,image,1,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,"Estamos muy contentas porque como podrán ver mientras se desplazan hacia abajo, ¡hemos reinventado nuestra Newsletter! Lo hicimos porque queremos compartirles información sobre y relacionada con el veganismo, muy relevante para ustedes y para nuestro contexto en el sur global.",text,2,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,"Esta es una edición donde les traeremos muchas sorpresas con temáticas misceláneas: un recuento de nuestras acciones de meses pasados, recomendaciones por cada una de quienes conformamos la equipa de GenV LATAM, noticias bonitas y no tan bonitas; (pero que hay que saber) y varias cositas más.",text,3,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,"Sigan leyendo para enterarse de todo lo que preparamos, ¡disfruten!",text,4,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ei/t/FD/BA9/E42/csimport/pexels-rickyrecap-1745745.103418.jpg,image,5,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,Durante este año nos hemos propuesto algunos objetivos y aquí les contamos cómo vamos en el camino a lograrlos.,text,6,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/FD/BA9/E42/csimport/mariana.103439.jpg,image,7,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,¡Estamos super contentas de anunciar a la nueva integrante de la equipa de GenV en LATAM!,text,8,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,"Démosle una cálida bienvenida a Mariana Mondragón, una apasionada de la música, activista por la liberación animal y con un super estilo. Mariana es madrina de varios animales en santuarios mexicanos. ¿Quieren conocer más sobre ella? No olviden revisar nuestrashistorias destacadasen Instagram y seguirla en susredes personales. ¡Únanse a nosotras para darle la bienvenida a Mariana a la 
comunidad GenV!",text,9,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,Conoce a Mariana,text,10,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ei/t/FD/BA9/E42/csimport/dji_fly_20240413_171314_401_1713046402694_p.103507.jpg,image,11,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ei/t/FD/BA9/E42/csimport/travis.103521.jpg,image,12,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,Síguenos entrando eneste link.,text,13,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i5.createsend1.com/ei/t/FD/BA9/E42/csimport/cow.124757.jpg,image,14,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,Mira el post,text,15,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,"y para despedirnos. Escuchamos sus intereses y Kate Fowler, nuestra Directora de Comunicaciones, hizo este blog con información súper valiosa sobre parejas vegan-no vegan. Esperamos que les sirva muchísimo. Aquí les dejamos ellink.",text,16,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,"¡No olviden respondernos si tienen alguna sugerencia o comentario, siempre les leemos! Un saludo de parte de toda la equipa de LATAM.",text,17,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i6.createsend1.com/ei/t/FD/BA9/E42/csimport/author-genv.103609.jpg,image,18,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=558A4563F334F6CC2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i6.createsend1.com/ti/t/1F/E51/6DB/220749/lightning-bolt.png,image,19,21 May 2024,"55,299",0.03,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ti/t/90/878/18C/220726/logo.png,image,1,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ei/t/AE/D89/84F/csimport/GenV-Launch-Cover-Brasiliancopie.135921.jpg,image,2,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"na qual compartilhamos o nosso vídeo favorito, blog e citação do mês. Também compartilhamos algumas das notícias mais empolgantes da GenV e do mundo.Estamos vivendo a nossa missão de promover união, disrupção e transformação!",text,3,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/AE/D89/84F/csimport/CopyofAPPROVED-Cover-VeganQueensInterviewYO.044421.jpg,image,4,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,Cada pessoa tem suas próprias razões para ter escolhido o veganismo. Foi uma alegria para nossa equipe entrevistar @veganqueensuk para contar a história de como e por qual motivo se tornaram veganes.,text,5,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,Assista ao vídeo,text,6,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ei/t/AE/D89/84F/csimport/GenV-September.140120.jpg,image,7,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ei/t/AE/D89/84F/csimport/Gen_V-Strike_Pink.142944.png,image,8,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"Neste mês, nós trabalhamos em vídeos sobre o veganismo e feminismo, veganismo periférico e reels com receitas deliciosas. Logo mais todos estarão disponíveis!",text,9,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i5.createsend1.com/ei/t/AE/D89/84F/csimport/Gen_V-Strike_Pink.142950.png,image,10,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"Para as pessoas que preferem ou precisam de receitas mais acessíveis, nós produzimos um e-book que contém receitas cheias de sabor que não precisam ser de corte ou cozimento, além de pratos que só precisam de liquidificador ou micro-ondas.Acesse gratuitamente aqui.",text,11,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i6.createsend1.com/ei/t/AE/D89/84F/csimport/Gen_V-Strike_Pink.142957.png,image,12,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"O nosso trabalho de Alimentação Solidária continua, enquanto distribuímos comida para três escolas veganas no Quênia, coordenadas pelo nosso diretor para o país, Jack Lekishon. A seca no Quênia está causando um impacto devastador e nós estamos levantando fundos para ajudar Jack a apoiar a sua comunidade com uma alimentação à base de plantas. Se você puder,você poderá doar aqui.",text,13,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i7.createsend1.com/ei/t/AE/D89/84F/csimport/Gen_V-Strike_Pink.143011.png,image,14,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"Estamos nos preparando para a Cúpula da AVA (Animal and Vegan Advocacy) em Washington, DC, neste mês. Em nome da GenV, a nossa CEO, Naomi Hallum coordenará um workshop sobre o “Poder do Storytelling Visual”.Descubra mais sobre aqui.Nós também estaremos sediando uma exibição e distribuindo alguns brindes da GenV. Portanto, se você estiver nos Estados Unidos e quiser passar e dar um oi, sinta-se à vontade!",text,15,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i8.createsend1.com/ei/t/AE/D89/84F/csimport/Brunna-Sachs-Vegana.045332.jpg,image,16,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"Aos 13 anos de idade, Brunna Sachs tem 8 anos de veganismo e uma presença forte no movimento vegano.",text,17,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,Leia mais,text,18,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i9.createsend1.com/ei/t/AE/D89/84F/csimport/LilyandLizzieafterrescue.021820.051213.jpg,image,19,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"Numa vitória histórica para o movimento pelos direitos dos animais, dois ativistas da DxE (Direct Action Everywhere, ou em português, “Ação Direta em Todos os Lugares”) foram absolvidos essa semana das acusações de invasão de propriedade e roubo após resgatarem dois leitões doentes de uma fazenda da Smithfield em Utah, nos Estados Unidos, no ano de 2017.",text,20,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"O veredito é o resultado de uma investigação de cinco anos do FBI que começou após ativistas da DxE publicarem um vídeo revelando as condições terríveis onde os porcos, doentes e em sofrimento, viviam na fazenda. Esse é um marco no movimento vegano nos Estados Unidos por abrir as portas da legalidade no país para o “direito de resgatar” qualquer animal que esteja sofrendo.",text,21,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"O veredito não é apenas uma boa notícia para animais de fazenda nos EUA, como também para Lily e Lizze, os dois porquinhos resgatados que estão agora livres para viverem o melhor das suas vidas num santuário.",text,22,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,"Como disse o ativista Wagner Hsiung durante o seu julgamento, resgatar animais “não é a nossa pior parte enquanto seres humanos.É o melhor de nós”.",text,23,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i10.createsend1.com/ei/t/AE/D89/84F/csimport/BRPT-OnnaFerrer-FoodandColonialism-IG.050935.jpg,image,24,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,“A compaixão pode salvar o mundo”.Onna Ferrer,text,25,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,Tuite essa frase!,text,26,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i8.createsend1.com/ti/t/90/878/18C/220726/author-genv.jpg,image,27,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D3155110F3663E92540EF23F30FEDED&temp=False&tx=0&source=Report,https://i7.createsend1.com/ti/t/90/878/18C/220726/lightning-bolt.png,image,28,17 Oct 2022,"5,832",0.09,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ti/t/90/878/18C/220726/logo.png,image,1,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,"Seja você uma pessoa aventureira ou alguém que ama relaxar em casa, hoje temos indicações para todos os gostos! Além disso, vamos compartilhar boas notícias para o veganismo no Brasil e no mundo.",text,2,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ei/t/7A/EBA/565/csimport/ladakh.161441.jpg,image,3,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,"Você consegue se imaginar caminhando nas lindas montanhas do Himalaia no norte da Índia, visitando vilas tradicionais e monastérios budistas e aproveitando a deliciosa culinária vegana local?",text,4,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,A Geração Vegana vai promover uma jornada épica de 8 dias de caminhada pelas montanhas de Ladakh. O objetivo é ajudar na arrecadação de fundos para diversas organizações beneficentes que ajudam animais explorados na pecuária. Esta viagem também oferece a oportunidade de nos conectarmos com um grupo de pessoas que pensam da mesma forma que nós e compartilham os mesmos valores fundamentais - algo que pode ser difícil de encontrar na nossa vida cotidiana.,text,5,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,"As inscrições estarão disponíveis em breve, então fique de olho nas nossas redes sociais para não perder nada!",text,6,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/7A/EBA/565/csimport/image1.162830.jpg,image,7,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,"Em 24 de abril é comemorado o Dia Mundial do Animal de Laboratório. Assista a essa entrevista com Nicole Valdebenito, uma das diretoras da ONG Te Protejo no México, para saber mais sobre como podemos ajudar a acabar com a crueldade em testes escolhendo produtos veganos.",text,8,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,Ative as legendas em português.,text,9,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,Assista ao vídeo,text,10,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ei/t/7A/EBA/565/csimport/pig-2.162755.jpg,image,11,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,"Você já notou que algumas pessoas fazem um malabarismo mental para ignorar a contradição de amar os animais e, ao mesmo tempo, comê-los? Esse fenômeno é conhecido como “paradoxo da carne”. Aqui vamos explicar por que isso acontece e, claro, propor alternativas.",text,12,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=5D61DB33B43382362540EF23F30FEDED&temp=False&tx=0&source=Report,Acesse o blog,text,13,30 Apr 2024,"28,414",0.09,0.00,0.98,0.02,0.00,0.00,0.00
